# Created At: Thu Sep 25 2025 09:26:39 GMT+0100 (British Summer Time)
# We regularly expand our single cell data corpus to improve results. Downloaded data and figures may differ in the future.
# Link Generated: https://cellxgene.cziscience.com/gene-expression?diseases=PATO%3A0000461&genes=LDHB%2CPDHB%2CGSR%2CPDP1%2CFOXM1&ver=2
# Dataset Filter Values: No selection
# Disease Filter Values: normal
# Self-Reported Ethnicity Filter Values: No selection
# Publication Filter Values: No selection
# Sex Filter Values: No selection
# Organism Filter Value: Homo sapiens
Tissue,Cell Type,Cell Count,Tissue Composition,Gene Symbol,Expression,"Expression, Scaled",Number of Cells Expressing Genes
adipose tissue,B cell,16003,0.03%,GSR,1.6821879511294158,0.11009514380928985,115
adipose tissue,B cell,16003,0.03%,PDP1,1.5982692641699874,0.0788154217033797,149
adipose tissue,B cell,16003,0.00%,FOXM1,1.7427696228027343,0.13267626278662853,10
adipose tissue,innate lymphoid cell,1031,0.02%,LDHB,1.6810005806587838,0.10965256516913442,111
adipose tissue,innate lymphoid cell,1031,0.01%,PDHB,1.7207900225105932,0.12448362043189837,59
adipose tissue,innate lymphoid cell,1031,0.01%,GSR,1.620684359936004,0.08717038997018939,47
adipose tissue,innate lymphoid cell,1031,0.00%,PDP1,1.772791949185458,0.1438667384750595,22
adipose tissue,innate lymphoid cell,1031,0.00%,FOXM1,1.5466028451919556,0.059557360282308035,1
adipose tissue,natural killer cell,1022,0.02%,LDHB,1.6795925875322535,0.1091277519800745,109
adipose tissue,natural killer cell,1022,0.01%,PDHB,1.7247580166520744,0.12596264445575395,58
adipose tissue,natural killer cell,1022,0.01%,GSR,1.620684359936004,0.08717038997018939,47
adipose tissue,natural killer cell,1022,0.00%,PDP1,1.7973241806030273,0.1530108446233175,20
adipose tissue,natural killer cell,1022,0.00%,FOXM1,1.5466028451919556,0.059557360282308035,1
adipose tissue,T cell,31314,1.83%,LDHB,1.8910658597453507,0.18795197370379138,8227
adipose tissue,T cell,31314,0.17%,PDHB,1.7712777093284489,0.14330232304334717,772
adipose tissue,T cell,31314,0.22%,GSR,1.9215350354177232,0.19930900730810341,986
adipose tissue,T cell,31314,0.11%,PDP1,1.731036191998106,0.12830276186310793,495
adipose tissue,T cell,31314,0.03%,FOXM1,1.8647761874728732,0.17815280175849968,144
adipose tissue,immature NK T cell,2551,0.04%,LDHB,2.036271544708603,0.24207571703696285,174
adipose tissue,immature NK T cell,2551,0.02%,PDHB,1.961686839228091,0.21427512880910513,92
adipose tissue,immature NK T cell,2551,0.04%,GSR,2.009431556837093,0.23207142130301367,169
adipose tissue,immature NK T cell,2551,0.01%,PDP1,1.8650472889775815,0.17825385171575023,46
adipose tissue,immature NK T cell,2551,0.00%,FOXM1,1.977881518277255,0.22031150853102754,22
adipose tissue,"CD4-positive, alpha-beta T cell",11653,1.23%,LDHB,1.8752567024733706,0.1820592927752249,5539
adipose tissue,"CD4-positive, alpha-beta T cell",11653,0.05%,PDHB,1.5396977122237043,0.05698355165663589,205
adipose tissue,"CD4-positive, alpha-beta T cell",11653,0.02%,GSR,1.6019398538689864,0.08018359165347692,76
adipose tissue,"CD4-positive, alpha-beta T cell",11653,0.04%,PDP1,1.582350827334972,0.07288200807882558,178
adipose tissue,"CD4-positive, alpha-beta T cell",11653,0.00%,FOXM1,1.542216682434082,0.05792246873254023,20
adipose tissue,"effector memory CD4-positive, alpha-beta T cell",13,0.00%,LDHB,2.0500498877631292,0.24721143540245452,9
adipose tissue,"effector memory CD4-positive, alpha-beta T cell",13,0.00%,PDHB,1.536788821220398,0.05589929610502323,1
adipose tissue,"effector memory CD4-positive, alpha-beta T cell",13,0.00%,GSR,1.8103317022323608,0.15785924819818367,1
adipose tissue,"effector memory CD4-positive, alpha-beta T cell",13,,PDP1,,,
adipose tissue,"effector memory CD4-positive, alpha-beta T cell",13,,FOXM1,,,
adipose tissue,"naive thymus-derived CD4-positive, alpha-beta T cell",24,0.00%,LDHB,2.4084414431923316,0.3807977516939636,19
adipose tissue,"naive thymus-derived CD4-positive, alpha-beta T cell",24,0.00%,PDHB,1.5848665237426758,0.07381970488256434,2
adipose tissue,"naive thymus-derived CD4-positive, alpha-beta T cell",24,0.00%,GSR,1.8228256702423096,0.16251623058805673,2
adipose tissue,"naive thymus-derived CD4-positive, alpha-beta T cell",24,,PDP1,,,
adipose tissue,"naive thymus-derived CD4-positive, alpha-beta T cell",24,,FOXM1,,,
adipose tissue,mature NK T cell,513,0.01%,LDHB,1.642486835348195,0.09529701107001648,58
adipose tissue,mature NK T cell,513,0.01%,PDHB,1.5528440475463867,0.06188369643372735,24
adipose tissue,mature NK T cell,513,0.01%,GSR,1.5447556177775066,0.058868827581381504,24
adipose tissue,mature NK T cell,513,0.00%,PDP1,1.566782251993815,0.06707900128855308,15
adipose tissue,mature NK T cell,513,,FOXM1,,,
adipose tissue,activated type II NK T cell,135,0.01%,LDHB,1.6819900884860899,0.11002139279241126,41
adipose tissue,activated type II NK T cell,135,0.00%,PDHB,1.5722264289855956,0.06910825543406439,20
adipose tissue,activated type II NK T cell,135,0.00%,GSR,1.5425970894949776,0.058064261074425846,21
adipose tissue,activated type II NK T cell,135,0.00%,PDP1,1.5646013259887694,0.0662660862890088,10
adipose tissue,activated type II NK T cell,135,,FOXM1,,,
adipose tissue,"CD8-positive, alpha-beta T cell",5441,0.26%,LDHB,1.7838494769597457,0.14798830434423618,1180
adipose tissue,"CD8-positive, alpha-beta T cell",5441,0.03%,PDHB,1.5945985158284506,0.07744719262110732,120
adipose tissue,"CD8-positive, alpha-beta T cell",5441,0.01%,GSR,1.6052308629770748,0.08141027731883765,61
adipose tissue,"CD8-positive, alpha-beta T cell",5441,0.02%,PDP1,1.6036668904622395,0.08082732461285715,75
adipose tissue,"CD8-positive, alpha-beta T cell",5441,0.00%,FOXM1,1.4642683664957683,0.0288681335240673,9
adipose tissue,"effector memory CD8-positive, alpha-beta T cell",127,0.02%,LDHB,1.8841476440429688,0.18537328863995248,68
adipose tissue,"effector memory CD8-positive, alpha-beta T cell",127,0.00%,PDHB,1.651843479701451,0.09878459227293947,14
adipose tissue,"effector memory CD8-positive, alpha-beta T cell",127,0.00%,GSR,1.6046277454921178,0.08118547223655853,7
adipose tissue,"effector memory CD8-positive, alpha-beta T cell",127,0.00%,PDP1,1.555324673652649,0.06280832118733033,2
adipose tissue,"effector memory CD8-positive, alpha-beta T cell",127,,FOXM1,,,
adipose tissue,mucosal invariant T cell,24,0.00%,LDHB,1.7176211862003101,0.12330247326699226,17
adipose tissue,mucosal invariant T cell,24,0.00%,PDHB,1.55191969871521,0.061539156074294526,4
adipose tissue,mucosal invariant T cell,24,0.00%,GSR,1.6272737979888916,0.08962652695941667,1
adipose tissue,mucosal invariant T cell,24,,PDP1,,,
adipose tissue,mucosal invariant T cell,24,,FOXM1,,,
adipose tissue,neutrophil,3456,0.01%,LDHB,1.744873780470628,0.1334605632744395,26
adipose tissue,neutrophil,3456,0.00%,PDHB,1.5497533798217773,0.060731685707031545,20
adipose tissue,neutrophil,3456,0.07%,GSR,1.671201605545847,0.10600011028023014,304
adipose tissue,neutrophil,3456,0.00%,PDP1,1.7281436920166016,0.12722461587571238,13
adipose tissue,neutrophil,3456,0.00%,FOXM1,1.5219969749450684,0.050385806110245984,2
adipose tissue,neuron associated cell,1900,0.05%,LDHB,2.063142833791577,0.2520916799362558,233
adipose tissue,neuron associated cell,1900,0.01%,PDHB,1.9988011254204645,0.22810905067227635,36
adipose tissue,neuron associated cell,1900,0.02%,GSR,1.9560245823215794,0.21216458789211504,74
adipose tissue,neuron associated cell,1900,0.02%,PDP1,1.920759756353837,0.1990200309840981,79
adipose tissue,neuron associated cell,1900,0.00%,FOXM1,1.9301973342895509,0.20253777924587343,10
adipose tissue,Schwann cell,180,0.00%,LDHB,1.8224556662819602,0.16237831588184343,11
adipose tissue,Schwann cell,180,0.00%,PDHB,1.7631393432617188,0.14026884101226442,5
adipose tissue,Schwann cell,180,0.00%,GSR,1.6471128463745117,0.09702130329389293,8
adipose tissue,Schwann cell,180,0.00%,PDP1,1.7487133026123047,0.13489170084299082,10
adipose tissue,Schwann cell,180,0.00%,FOXM1,1.5675876140594482,0.06737919070428866,1
adipose tissue,mural cell,10411,0.26%,LDHB,1.986426462374673,0.22349653783096163,1147
adipose tissue,mural cell,10411,0.07%,PDHB,1.8929518944707817,0.1886549713820332,323
adipose tissue,mural cell,10411,0.06%,GSR,1.888644672065192,0.18704950393757314,267
adipose tissue,mural cell,10411,0.03%,PDP1,1.9054310119229985,0.19330641839789356,153
adipose tissue,mural cell,10411,0.01%,FOXM1,1.8705581138873923,0.1803079481035613,58
adipose tissue,fibroblast,77972,1.19%,LDHB,1.80748266569577,0.15679730270829262,5343
adipose tissue,fibroblast,77972,0.34%,PDHB,1.8685501935276598,0.17955951896174693,1532
adipose tissue,fibroblast,77972,0.33%,GSR,1.8256963128488668,0.16358622949118432,1478
adipose tissue,fibroblast,77972,0.35%,PDP1,1.8485572970643336,0.17210739753177956,1568
adipose tissue,fibroblast,77972,0.06%,FOXM1,1.859709954179282,0.17626442176485352,289
adipose tissue,preadipocyte,51622,0.72%,LDHB,1.945891606700712,0.208387638168391,3231
adipose tissue,preadipocyte,51622,0.32%,PDHB,1.88705442209277,0.18645675661253056,1435
adipose tissue,preadipocyte,51622,0.32%,GSR,1.8338555372807017,0.1666274862371453,1425
adipose tissue,preadipocyte,51622,0.33%,PDP1,1.8639459191424712,0.17784332882000067,1481
adipose tissue,preadipocyte,51622,0.06%,FOXM1,1.8597742716471355,0.17628839535874427,288
adipose tissue,stromal cell,325,0.00%,LDHB,2.302706631747159,0.3413863209535758,11
adipose tissue,stromal cell,325,0.00%,PDHB,2.0155816078186035,0.23436378183210335,6
adipose tissue,stromal cell,325,0.00%,GSR,1.8750254313151042,0.18197308911995105,12
adipose tissue,stromal cell,325,0.00%,PDP1,2.094465637207031,0.2637668934305653,10
adipose tissue,stromal cell,325,0.00%,FOXM1,2.022524118423462,0.2369515225404666,1
adipose tissue,collagen secreting cell,10,,LDHB,,,
adipose tissue,collagen secreting cell,10,,PDHB,,,
adipose tissue,collagen secreting cell,10,0.00%,GSR,1.4302276372909546,0.01617984455782195,1
adipose tissue,collagen secreting cell,10,,PDP1,,,
adipose tissue,collagen secreting cell,10,,FOXM1,,,
adipose tissue,stromal cell of endometrium,297,0.00%,LDHB,2.0923478262765065,0.2629775038466733,7
adipose tissue,stromal cell of endometrium,297,0.00%,PDHB,2.0155816078186035,0.23436378183210335,6
adipose tissue,stromal cell of endometrium,297,0.00%,GSR,1.8504758834838868,0.1728225284783447,10
adipose tissue,stromal cell of endometrium,297,0.00%,PDP1,2.094465637207031,0.2637668934305653,10
adipose tissue,stromal cell of endometrium,297,0.00%,FOXM1,2.022524118423462,0.2369515225404666,1
adipose tissue,mesenchymal stem cell,29293,0.41%,LDHB,1.7207338606806624,0.12446268675792364,1819
adipose tissue,mesenchymal stem cell,29293,0.17%,PDHB,1.7568158865288273,0.13791184549052535,761
adipose tissue,mesenchymal stem cell,29293,0.17%,GSR,1.748375934103261,0.13476595062462438,782
adipose tissue,mesenchymal stem cell,29293,0.15%,PDP1,1.7431859066611841,0.13283142779076856,665
adipose tissue,mesenchymal stem cell,29293,0.05%,FOXM1,1.7994361290564904,0.15379804903654037,234
adipose tissue,mesenchymal stem cell of adipose tissue,29276,0.40%,LDHB,1.7201885993057469,0.12425944687297776,1814
adipose tissue,mesenchymal stem cell of adipose tissue,29276,0.17%,PDHB,1.7565689288217348,0.13781979485520618,758
adipose tissue,mesenchymal stem cell of adipose tissue,29276,0.17%,GSR,1.748375934103261,0.13476595062462438,782
adipose tissue,mesenchymal stem cell of adipose tissue,29276,0.15%,PDP1,1.7431859066611841,0.13283142779076856,665
adipose tissue,mesenchymal stem cell of adipose tissue,29276,0.05%,FOXM1,1.7994361290564904,0.15379804903654037,234
adipose tissue,fibro/adipogenic progenitor cell,15985,0.11%,LDHB,1.7780796412417763,0.1458376646667816,475
adipose tissue,fibro/adipogenic progenitor cell,15985,0.05%,PDHB,1.7854057347170218,0.14856838146336815,217
adipose tissue,fibro/adipogenic progenitor cell,15985,0.13%,GSR,1.821239464754816,0.16192499079809605,571
adipose tissue,fibro/adipogenic progenitor cell,15985,0.06%,PDP1,1.7760534453810306,0.14508242354287182,285
adipose tissue,fibro/adipogenic progenitor cell,15985,0.02%,FOXM1,1.7306201101719647,0.12814767216417933,87
adipose tissue,myeloid lineage restricted progenitor cell,2279,0.01%,LDHB,1.6596620621219758,0.10169887864034184,31
adipose tissue,myeloid lineage restricted progenitor cell,2279,0.00%,PDHB,1.6670394897460938,0.10444872964850221,20
adipose tissue,myeloid lineage restricted progenitor cell,2279,0.01%,GSR,1.6895850577005527,0.11285232991784787,41
adipose tissue,myeloid lineage restricted progenitor cell,2279,0.00%,PDP1,1.6669271469116211,0.10440685515343778,20
adipose tissue,myeloid lineage restricted progenitor cell,2279,0.00%,FOXM1,1.6677947044372559,0.10473022720912623,8
adipose tissue,hematopoietic cell,121993,2.77%,LDHB,1.8447376954379415,0.17068368510540916,12456
adipose tissue,hematopoietic cell,121993,0.50%,PDHB,1.7634092536105577,0.14036944697991105,2259
adipose tissue,hematopoietic cell,121993,0.90%,GSR,1.819844568849231,0.16140505944699587,4031
adipose tissue,hematopoietic cell,121993,0.37%,PDP1,1.7559218915920813,0.13757861919494446,1648
adipose tissue,hematopoietic cell,121993,0.13%,FOXM1,1.7845931124096075,0.148265485876295,605
adipose tissue,hematopoietic precursor cell,2353,0.01%,LDHB,1.7722245788574218,0.14365525773298485,50
adipose tissue,hematopoietic precursor cell,2353,0.00%,PDHB,1.6670394897460938,0.10444872964850221,20
adipose tissue,hematopoietic precursor cell,2353,0.01%,GSR,1.6860828399658203,0.1115469186743452,44
adipose tissue,hematopoietic precursor cell,2353,0.00%,PDP1,1.6669271469116211,0.10440685515343778,20
adipose tissue,hematopoietic precursor cell,2353,0.00%,FOXM1,1.6415867275661893,0.0949615062819099,9
adipose tissue,myeloid cell,66382,0.50%,LDHB,1.8087154959449734,0.15725682595628485,2258
adipose tissue,myeloid cell,66382,0.23%,PDHB,1.8001761905030709,0.15407389840012164,1038
adipose tissue,myeloid cell,66382,0.57%,GSR,1.7928106706058102,0.15132848585972705,2573
adipose tissue,myeloid cell,66382,0.19%,PDP1,1.788094770583111,0.1495706885498072,843
adipose tissue,myeloid cell,66382,0.09%,FOXM1,1.7576452576287902,0.13822098399673263,404
adipose tissue,erythrocyte,129,0.00%,LDHB,1.6839253902435303,0.11074275418827154,2
adipose tissue,erythrocyte,129,,PDHB,,,
adipose tissue,erythrocyte,129,,GSR,,,
adipose tissue,erythrocyte,129,,PDP1,,,
adipose tissue,erythrocyte,129,0.00%,FOXM1,1.480863094329834,0.03505362681382459,1
adrenal gland,aggregated,129241,25.31%,LDHB,2.5573062364333974,0.43628538540998607,32709
adrenal gland,aggregated,129241,7.83%,PDHB,2.28318653221624,0.3341104291238806,10123
adrenal gland,aggregated,129241,6.84%,GSR,2.2921401247313042,0.3374477774055114,8839
adrenal gland,aggregated,129241,7.39%,PDP1,2.2341057727558393,0.3158161424483683,9547
adrenal gland,aggregated,129241,1.07%,FOXM1,2.363486321053584,0.3640412487184451,1381
adrenal gland,cell,129241,25.31%,LDHB,2.5573062364333974,0.43628538540998607,32709
adrenal gland,cell,129241,7.83%,PDHB,2.28318653221624,0.3341104291238806,10123
adrenal gland,cell,129241,6.84%,GSR,2.2921401247313042,0.3374477774055114,8839
adrenal gland,cell,129241,7.39%,PDP1,2.2341057727558393,0.3158161424483683,9547
adrenal gland,cell,129241,1.07%,FOXM1,2.363486321053584,0.3640412487184451,1381
adrenal gland,stem cell,421,0.17%,LDHB,2.642823968931686,0.468161133286824,215
adrenal gland,stem cell,421,0.04%,PDHB,2.3930680124383223,0.3750674827964969,57
adrenal gland,stem cell,421,0.00%,GSR,2.2147343158721924,0.30859565545004286,2
adrenal gland,stem cell,421,0.01%,PDP1,2.356618881225586,0.361481489775807,10
adrenal gland,stem cell,421,0.01%,FOXM1,2.2896402994791667,0.3365159963918499,15
adrenal gland,ciliated epithelial cell,1262,0.78%,LDHB,2.5283057803199407,0.4254758000715962,1008
adrenal gland,ciliated epithelial cell,1262,0.14%,PDHB,1.9137432264245076,0.1964047004267535,184
adrenal gland,ciliated epithelial cell,1262,0.02%,GSR,2.0522562662760415,0.24803383753057306,21
adrenal gland,ciliated epithelial cell,1262,0.04%,PDP1,1.9336092718716325,0.20380953960434783,58
adrenal gland,ciliated epithelial cell,1262,0.01%,FOXM1,1.8689846625694861,0.17972146228312563,13
adrenal gland,columnar/cuboidal epithelial cell,7205,1.41%,LDHB,2.4872308028371712,0.4101655762380333,1824
adrenal gland,columnar/cuboidal epithelial cell,7205,0.38%,PDHB,2.213490619081439,0.3081320818240925,495
adrenal gland,columnar/cuboidal epithelial cell,7205,0.24%,GSR,2.3506584046378967,0.3592597909142431,315
adrenal gland,columnar/cuboidal epithelial cell,7205,0.28%,PDP1,2.234058369441527,0.3157984734100132,357
adrenal gland,columnar/cuboidal epithelial cell,7205,0.16%,FOXM1,2.4230657724233775,0.38624880164370384,208
adrenal gland,mononuclear phagocyte,2496,0.69%,LDHB,2.4818316868373325,0.4081531180572448,896
adrenal gland,mononuclear phagocyte,2496,0.18%,PDHB,2.2972270044787177,0.3393438531265508,232
adrenal gland,mononuclear phagocyte,2496,0.06%,GSR,2.2751730386312907,0.33112349186929874,77
adrenal gland,mononuclear phagocyte,2496,0.04%,PDP1,2.040916048247239,0.24380690213139464,58
adrenal gland,mononuclear phagocyte,2496,0.02%,FOXM1,2.2225796929721175,0.31151992922496946,29
adrenal gland,glandular epithelial cell,92005,10.66%,LDHB,2.407604465452763,0.3804857779006273,13771
adrenal gland,glandular epithelial cell,92005,3.93%,PDHB,2.3237945418552037,0.3492465960826773,5083
adrenal gland,glandular epithelial cell,92005,5.85%,GSR,2.3139270350761088,0.3455685968060978,7555
adrenal gland,glandular epithelial cell,92005,6.32%,PDP1,2.247595564812546,0.32084430675942693,8162
adrenal gland,glandular epithelial cell,92005,0.58%,FOXM1,2.360357059706126,0.36287485266421965,755
adrenal gland,secretory cell,97981,11.30%,LDHB,2.40915225972736,0.3810627003542629,14598
adrenal gland,secretory cell,97981,4.18%,PDHB,2.327592313101963,0.3506621714869717,5399
adrenal gland,secretory cell,97981,6.07%,GSR,2.3161051950636944,0.3463804808045549,7850
adrenal gland,secretory cell,97981,6.55%,PDP1,2.2491981616343653,0.32144165623009435,8462
adrenal gland,secretory cell,97981,0.74%,FOXM1,2.380811060855263,0.37049884554447404,950
adrenal gland,lymphocyte,5263,2.67%,LDHB,1.9000881599238026,0.19131493197403365,3445
adrenal gland,lymphocyte,5263,0.49%,PDHB,1.5602900467519685,0.06465910670753237,635
adrenal gland,lymphocyte,5263,0.26%,GSR,1.5464674898250375,0.05950690813134923,334
adrenal gland,lymphocyte,5263,0.17%,PDP1,1.562176816098325,0.06536237820724629,222
adrenal gland,lymphocyte,5263,0.02%,FOXM1,1.8759871396151455,0.18233155479025856,22
adrenal gland,leukocyte,7857,3.41%,LDHB,2.0282768308439345,0.23909577970638957,4402
adrenal gland,leukocyte,7857,0.68%,PDHB,1.7621595055778234,0.13990361782334623,881
adrenal gland,leukocyte,7857,0.32%,GSR,1.6839476650201002,0.11075105685417734,412
adrenal gland,leukocyte,7857,0.22%,PDP1,1.6673725249489288,0.10457286467698759,283
adrenal gland,leukocyte,7857,0.04%,FOXM1,2.099016224254261,0.26546307223666277,55
adrenal gland,myeloid leukocyte,2306,0.61%,LDHB,2.482858434150378,0.40853582626907115,793
adrenal gland,myeloid leukocyte,2306,0.16%,PDHB,2.314608106426164,0.3458224582919708,204
adrenal gland,myeloid leukocyte,2306,0.05%,GSR,2.3089498600489655,0.3437134122534989,71
adrenal gland,myeloid leukocyte,2306,0.04%,PDP1,2.078713711825284,0.25789554502860224,55
adrenal gland,myeloid leukocyte,2306,0.02%,FOXM1,2.268794024432147,0.3287457879431716,27
adrenal gland,mature B cell,12,0.00%,LDHB,1.7624680201212566,0.1400186130590187,6
adrenal gland,mature B cell,12,,PDHB,,,
adrenal gland,mature B cell,12,0.00%,GSR,1.4992347955703735,0.04190146643379755,1
adrenal gland,mature B cell,12,0.00%,PDP1,1.5217819213867188,0.050305647378182945,1
adrenal gland,mature B cell,12,,FOXM1,,,
adrenal gland,mature alpha-beta T cell,4366,2.37%,LDHB,1.8824342292957288,0.18473463306647162,3067
adrenal gland,mature alpha-beta T cell,4366,0.42%,PDHB,1.527908043667839,0.05258908876034979,542
adrenal gland,mature alpha-beta T cell,4366,0.23%,GSR,1.507158836548271,0.04485506126142292,291
adrenal gland,mature alpha-beta T cell,4366,0.14%,PDP1,1.5270074003486223,0.05225338435692815,186
adrenal gland,mature alpha-beta T cell,4366,0.01%,FOXM1,1.58626835162823,0.07434222004920005,13
adrenal gland,memory T cell,268,0.14%,LDHB,1.8864794454939378,0.1862424407207963,183
adrenal gland,memory T cell,268,0.03%,PDHB,1.5531763500637479,0.062007558362157864,36
adrenal gland,memory T cell,268,0.02%,GSR,1.539748265193059,0.057002394692559535,26
adrenal gland,memory T cell,268,0.01%,PDP1,1.4903033120291573,0.03857235901702135,7
adrenal gland,memory T cell,268,,FOXM1,,,
adrenal gland,mononuclear cell,7759,3.36%,LDHB,2.020162269998272,0.2360711707967372,4341
adrenal gland,mononuclear cell,7759,0.67%,PDHB,1.757486556778042,0.1381618300860932,867
adrenal gland,mononuclear cell,7759,0.32%,GSR,1.6829890415906326,0.1103937410337754,411
adrenal gland,mononuclear cell,7759,0.22%,PDP1,1.6613443647112165,0.10232593751597635,280
adrenal gland,mononuclear cell,7759,0.04%,FOXM1,2.0730692545572915,0.25579163872145455,51
adrenal gland,naive T cell,21,0.01%,LDHB,1.9945396847195096,0.2265206478298781,18
adrenal gland,naive T cell,21,0.00%,PDHB,1.6075658798217773,0.0822806279005886,3
adrenal gland,naive T cell,21,,GSR,,,
adrenal gland,naive T cell,21,0.00%,PDP1,1.4553892612457275,0.025558549510858442,2
adrenal gland,naive T cell,21,,FOXM1,,,
adrenal gland,lymphocyte of B lineage,389,0.10%,LDHB,2.0312692285553227,0.24021116141973592,123
adrenal gland,lymphocyte of B lineage,389,0.02%,PDHB,1.7704657236735026,0.14299966476113424,30
adrenal gland,lymphocyte of B lineage,389,0.00%,GSR,1.8069831530253093,0.15661111512497225,3
adrenal gland,lymphocyte of B lineage,389,0.01%,PDP1,1.5511409044265747,0.0612488694908312,8
adrenal gland,lymphocyte of B lineage,389,0.00%,FOXM1,2.3162245750427246,0.34642497831404145,2
adrenal gland,hematopoietic cell,9358,3.79%,LDHB,2.0973778300382655,0.26485237970043357,4900
adrenal gland,hematopoietic cell,9358,0.78%,PDHB,1.828135635829208,0.1644954589812563,1010
adrenal gland,hematopoietic cell,9358,0.44%,GSR,1.8947758219688604,0.1893348193080239,566
adrenal gland,hematopoietic cell,9358,0.25%,PDP1,1.7474692552247635,0.1344279965361338,317
adrenal gland,hematopoietic cell,9358,0.10%,FOXM1,2.24757469357468,0.32083652724637557,127
adrenal gland,neural cell,7610,1.09%,LDHB,2.580983299325763,0.44511073735949186,1409
adrenal gland,neural cell,7610,0.37%,PDHB,2.3946982667037133,0.37567514126007673,478
adrenal gland,neural cell,7610,0.26%,GSR,2.37534093010355,0.36845991743446566,338
adrenal gland,neural cell,7610,0.27%,PDP1,2.2892494201660156,0.3363703006387904,352
adrenal gland,neural cell,7610,0.17%,FOXM1,2.456470386402027,0.3986999860004435,222
adrenal gland,connective tissue cell,3049,0.62%,LDHB,2.592026959969493,0.4492271344157858,799
adrenal gland,connective tissue cell,3049,0.18%,PDHB,2.3493381968715736,0.3587676987051191,228
